# x y z speed_m_per_s
36 34 33 0.250000
37 34 33 0.250000
38 34 33 0.250000
39 34 33 0.250000
40 34 33 0.250000
41 34 33 0.033880
42 34 33 0.191199
43 34 33 0.125606
44 34 33 0.000000
45 34 33 0.000000
46 34 33 0.122048
47 34 33 0.180925
48 34 33 0.154567
49 34 33 0.187647
50 34 33 0.179039
51 34 33 0.198668
52 34 33 0.196958
53 34 33 0.208899
54 34 33 0.210300
55 34 33 0.218068
56 34 33 0.220787
57 34 33 0.226356
58 34 33 0.229485
59 34 33 0.000000
0 35 33 0.000000
1 35 33 0.250000
2 35 33 0.250000
3 35 33 0.250000
4 35 33 0.250000
5 35 33 0.250000
6 35 33 0.250000
7 35 33 0.250000
8 35 33 0.250000
9 35 33 0.250000
10 35 33 0.250000
11 35 33 0.250000
12 35 33 0.250000
13 35 33 0.250000
14 35 33 0.000000
15 35 33 0.000000
16 35 33 0.195148
17 35 33 0.115300
18 35 33 0.177160
19 35 33 0.010794
20 35 33 0.250000
21 35 33 0.250000
22 35 33 0.250000
23 35 33 0.250000
24 35 33 0.250000
25 35 33 0.250000
26 35 33 0.250000
27 35 33 0.250000
28 35 33 0.250000
29 35 33 0.000000
30 35 33 0.000000
31 35 33 0.250000
32 35 33 0.250000
33 35 33 0.250000
34 35 33 0.250000
35 35 33 0.250000
36 35 33 0.250000
37 35 33 0.250000
38 35 33 0.250000
39 35 33 0.250000
40 35 33 0.010128
41 35 33 0.176923
42 35 33 0.114747
43 35 33 0.194817
44 35 33 0.000000
45 35 33 0.000000
46 35 33 0.178984
47 35 33 0.154120
48 35 33 0.184560
49 35 33 0.176934
50 35 33 0.193937
51 35 33 0.194615
52 35 33 0.203967
53 35 33 0.207922
54 35 33 0.213352
55 35 33 0.218323
56 35 33 0.221974
57 35 33 0.226900
58 35 33 0.229843
59 35 33 0.000000
0 36 33 0.000000
1 36 33 0.250000
2 36 33 0.250000
3 36 33 0.250000
4 36 33 0.250000
5 36 33 0.250000
6 36 33 0.250000
7 36 33 0.250000
8 36 33 0.250000
9 36 33 0.250000
10 36 33 0.250000
11 36 33 0.250000
12 36 33 0.250000
13 36 33 0.250000
14 36 33 0.000000
15 36 33 0.000000
16 36 33 0.163756
17 36 33 0.186594
18 36 33 0.109912
19 36 33 0.152515
20 36 33 0.012857
21 36 33 0.250000
22 36 33 0.250000
23 36 33 0.250000
24 36 33 0.250000
25 36 33 0.250000
26 36 33 0.250000
27 36 33 0.250000
28 36 33 0.250000
29 36 33 0.000000
30 36 33 0.000000
31 36 33 0.250000
32 36 33 0.250000
33 36 33 0.250000
34 36 33 0.250000
35 36 33 0.250000
36 36 33 0.250000
37 36 33 0.250000
38 36 33 0.250000
39 36 33 0.012365
40 36 33 0.152835
41 36 33 0.108992
42 36 33 0.186511
43 36 33 0.162641
44 36 33 0.000000
45 36 33 0.000000
46 36 33 0.155010
47 36 33 0.183502
48 36 33 0.176138
49 36 33 0.191305
50 36 33 0.192097
51 36 33 0.201293
52 36 33 0.204710
53 36 33 0.210733
54 36 33 0.214954
55 36 33 0.219293
56 36 33 0.223489
57 36 33 0.227106
58 36 33 0.230904
59 36 33 0.000000
0 37 33 0.000000
1 37 33 0.250000
2 37 33 0.250000
3 37 33 0.250000
4 37 33 0.250000
5 37 33 0.250000
6 37 33 0.250000
7 37 33 0.250000
8 37 33 0.250000
9 37 33 0.250000
10 37 33 0.250000
11 37 33 0.250000
12 37 33 0.250000
13 37 33 0.250000
14 37 33 0.000000
15 37 33 0.000000
16 37 33 0.160751
17 37 33 0.205742
18 37 33 0.105213
19 37 33 0.186381
20 37 33 0.028678
21 37 33 0.250000
22 37 33 0.250000
23 37 33 0.250000
24 37 33 0.250000
25 37 33 0.250000
26 37 33 0.250000
27 37 33 0.250000
28 37 33 0.250000
29 37 33 0.000000
30 37 33 0.000000
31 37 33 0.250000
32 37 33 0.250000
33 37 33 0.250000
34 37 33 0.250000
35 37 33 0.250000
36 37 33 0.250000
37 37 33 0.250000
38 37 33 0.250000
39 37 33 0.029489
40 37 33 0.185606
41 37 33 0.104426
42 37 33 0.204924
43 37 33 0.159944
44 37 33 0.000000
45 37 33 0.000000
46 37 33 0.148819
47 37 33 0.197483
48 37 33 0.171220
49 37 33 0.203437
50 37 33 0.188279
51 37 33 0.210499
52 37 33 0.201769
53 37 33 0.217344
54 37 33 0.212815
55 37 33 0.223828
56 37 33 0.222034
57 37 33 0.229931
58 37 33 0.230093
59 37 33 0.000000
0 38 33 0.000000
1 38 33 0.250000
2 38 33 0.250000
3 38 33 0.250000
4 38 33 0.250000
5 38 33 0.250000
6 38 33 0.250000
7 38 33 0.250000
8 38 33 0.250000
9 38 33 0.250000
10 38 33 0.250000
11 38 33 0.250000
12 38 33 0.250000
13 38 33 0.250000
14 38 33 0.000000
15 38 33 0.000000
16 38 33 0.211954
17 38 33 0.155371
18 38 33 0.202688
19 38 33 0.095112
20 38 33 0.182671
21 38 33 0.030940
22 38 33 0.250000
23 38 33 0.250000
24 38 33 0.250000
25 38 33 0.250000
26 38 33 0.250000
27 38 33 0.250000
28 38 33 0.250000
29 38 33 0.000000
30 38 33 0.000000
31 38 33 0.250000
32 38 33 0.250000
33 38 33 0.250000
34 38 33 0.250000
35 38 33 0.250000
36 38 33 0.250000
37 38 33 0.250000
38 38 33 0.032364
39 38 33 0.180388
40 38 33 0.095968
41 38 33 0.200364
42 38 33 0.155571
43 38 33 0.210222
44 38 33 0.000000
45 38 33 0.000000
46 38 33 0.200968
47 38 33 0.173859
48 38 33 0.204240
49 38 33 0.188605
50 38 33 0.210156
51 38 33 0.201289
52 38 33 0.216231
53 38 33 0.211569
54 38 33 0.222165
55 38 33 0.220261
56 38 33 0.227827
57 38 33 0.227884
58 38 33 0.233279
59 38 33 0.000000
0 39 33 0.000000
1 39 33 0.250000
2 39 33 0.250000
3 39 33 0.250000
4 39 33 0.250000
5 39 33 0.250000
6 39 33 0.250000
7 39 33 0.250000
8 39 33 0.250000
9 39 33 0.250000
10 39 33 0.250000
11 39 33 0.250000
12 39 33 0.250000
13 39 33 0.250000
14 39 33 0.000000
15 39 33 0.000000
16 39 33 0.210579
17 39 33 0.183595
18 39 33 0.200838
19 39 33 0.144656
20 39 33 0.183222
21 39 33 0.081055
22 39 33 0.143257
23 39 33 0.013308
24 39 33 0.250000
25 39 33 0.250000
26 39 33 0.250000
27 39 33 0.250000
28 39 33 0.250000
29 39 33 0.000000
30 39 33 0.000000
31 39 33 0.250000
32 39 33 0.250000
33 39 33 0.250000
34 39 33 0.250000
35 39 33 0.250000
36 39 33 0.013511
37 39 33 0.142871
38 39 33 0.079865
39 39 33 0.181906
40 39 33 0.143147
41 39 33 0.199379
42 39 33 0.182211
43 39 33 0.209504
44 39 33 0.000000
45 39 33 0.000000
46 39 33 0.198911
47 39 33 0.192290
48 39 33 0.203272
49 39 33 0.202829
50 39 33 0.209688
51 39 33 0.211692
52 39 33 0.215928
53 39 33 0.219003
54 39 33 0.221864
55 39 33 0.225296
56 39 33 0.227570
57 39 33 0.231033
58 39 33 0.233150
59 39 33 0.000000
0 40 33 0.000000
1 40 33 0.250000
2 40 33 0.250000
3 40 33 0.250000
4 40 33 0.250000
5 40 33 0.250000
6 40 33 0.250000
7 40 33 0.250000
8 40 33 0.250000
9 40 33 0.250000
10 40 33 0.250000
11 40 33 0.250000
12 40 33 0.250000
13 40 33 0.250000
14 40 33 0.000000
15 40 33 0.000000
16 40 33 0.205812
17 40 33 0.209471
18 40 33 0.186453
19 40 33 0.195016
20 40 33 0.149741
21 40 33 0.176802
22 40 33 0.091686
23 40 33 0.142529
24 40 33 0.029267
25 40 33 0.250000
26 40 33 0.250000
27 40 33 0.250000
28 40 33 0.250000
29 40 33 0.000000
30 40 33 0.000000
31 40 33 0.250000
32 40 33 0.250000
33 40 33 0.250000
34 40 33 0.250000
35 40 33 0.027797
36 40 33 0.145548
37 40 33 0.083936
38 40 33 0.179393
39 40 33 0.143005
40 40 33 0.196520
41 40 33 0.181348
42 40 33 0.210190
43 40 33 0.202628
44 40 33 0.000000
45 40 33 0.000000
46 40 33 0.197305
47 40 33 0.206364
48 40 33 0.206026
49 40 33 0.211056
50 40 33 0.213551
51 40 33 0.216701
52 40 33 0.219909
53 40 33 0.221972
54 40 33 0.225291
55 40 33 0.226901
56 40 33 0.230089
57 40 33 0.231842
58 40 33 0.234798
59 40 33 0.000000
0 41 33 0.000000
1 41 33 0.250000
2 41 33 0.250000
3 41 33 0.250000
4 41 33 0.250000
5 41 33 0.250000
6 41 33 0.250000
7 41 33 0.250000
8 41 33 0.250000
9 41 33 0.250000
10 41 33 0.250000
11 41 33 0.250000
12 41 33 0.250000
13 41 33 0.250000
14 41 33 0.000000
15 41 33 0.000000
16 41 33 0.218011
17 41 33 0.223661
18 41 33 0.213282
19 41 33 0.218484
20 41 33 0.200024
21 41 33 0.205887
22 41 33 0.184683
23 41 33 0.191906
24 41 33 0.165192
25 41 33 0.144195
26 41 33 0.118539
27 41 33 0.114375
28 41 33 0.124724
29 41 33 0.000000
30 41 33 0.000000
31 41 33 0.067561
32 41 33 0.074338
33 41 33 0.076008
34 41 33 0.122667
35 41 33 0.138350
36 41 33 0.177276
37 41 33 0.168441
38 41 33 0.196522
39 41 33 0.189767
40 41 33 0.212554
41 41 33 0.207019
42 41 33 0.220032
43 41 33 0.214498
44 41 33 0.000000
45 41 33 0.000000
46 41 33 0.208164
47 41 33 0.217280
48 41 33 0.213420
49 41 33 0.220890
50 41 33 0.218563
51 41 33 0.224650
52 41 33 0.223298
53 41 33 0.228198
54 41 33 0.227533
55 41 33 0.231454
56 41 33 0.231384
57 41 33 0.234781
58 41 33 0.235516
59 41 33 0.000000
0 42 33 0.000000
1 42 33 0.250000
2 42 33 0.250000
3 42 33 0.250000
4 42 33 0.250000
5 42 33 0.250000
6 42 33 0.250000
7 42 33 0.250000
8 42 33 0.250000
9 42 33 0.250000
10 42 33 0.250000
11 42 33 0.250000
12 42 33 0.250000
13 42 33 0.250000
14 42 33 0.000000
15 42 33 0.000000
16 42 33 0.229259
17 42 33 0.223766
18 42 33 0.231736
19 42 33 0.221330
20 42 33 0.230434
21 42 33 0.213801
22 42 33 0.225764
23 42 33 0.208786
24 42 33 0.219352
25 42 33 0.195145
26 42 33 0.220645
27 42 33 0.194778
28 42 33 0.203965
29 42 33 0.000000
30 42 33 0.000000
31 42 33 0.176668
32 42 33 0.177993
33 42 33 0.174018
34 42 33 0.203178
35 42 33 0.188008
36 42 33 0.213382
37 42 33 0.203946
38 42 33 0.217246
39 42 33 0.215729
40 42 33 0.223685
41 42 33 0.222378
42 42 33 0.224951
43 42 33 0.224051
44 42 33 0.000000
45 42 33 0.000000
46 42 33 0.221798
47 42 33 0.222372
48 42 33 0.224448
49 42 33 0.224909
50 42 33 0.227586
51 42 33 0.227972
52 42 33 0.230477
53 42 33 0.230795
54 42 33 0.233042
55 42 33 0.233366
56 42 33 0.235319
57 42 33 0.235780
58 42 33 0.237832
59 42 33 0.000000
0 43 33 0.000000
1 43 33 0.250000
2 43 33 0.250000
3 43 33 0.250000
4 43 33 0.250000
5 43 33 0.250000
6 43 33 0.250000
7 43 33 0.250000
8 43 33 0.250000
9 43 33 0.250000
10 43 33 0.250000
11 43 33 0.250000
12 43 33 0.250000
13 43 33 0.250000
14 43 33 0.000000
15 43 33 0.000000
16 43 33 0.232651
17 43 33 0.238282
18 43 33 0.239262
19 43 33 0.243633
20 43 33 0.242295
21 43 33 0.245215
22 43 33 0.243399
23 43 33 0.245136
24 43 33 0.241961
25 43 33 0.244554
26 43 33 0.244419
27 43 33 0.245023
28 43 33 0.245235
29 43 33 0.000000
30 43 33 0.000000
31 43 33 0.232476
32 43 33 0.231429
33 43 33 0.231322
34 43 33 0.237201
35 43 33 0.231842
36 43 33 0.239130
37 43 33 0.236051
38 43 33 0.240610
39 43 33 0.237084
40 43 33 0.240412
41 43 33 0.235798
42 43 33 0.236098
43 43 33 0.230495
44 43 33 0.000000
45 43 33 0.000000
46 43 33 0.230210
47 43 33 0.233808
48 43 33 0.232028
49 43 33 0.234742
50 43 33 0.233787
51 43 33 0.236162
52 43 33 0.235517
53 43 33 0.237473
54 43 33 0.237026
55 43 33 0.238584
56 43 33 0.238260
57 43 33 0.239508
58 43 33 0.239369
59 43 33 0.000000
0 44 33 0.000000
1 44 33 0.000000
2 44 33 0.000000
3 44 33 0.000000
4 44 33 0.000000
5 44 33 0.000000
6 44 33 0.000000
7 44 33 0.000000
8 44 33 0.000000
9 44 33 0.000000
10 44 33 0.000000
11 44 33 0.000000
12 44 33 0.000000
13 44 33 0.000000
14 44 33 0.000000
15 44 33 0.000000
16 44 33 0.000000
17 44 33 0.000000
18 44 33 0.000000
19 44 33 0.000000
20 44 33 0.000000
21 44 33 0.000000
22 44 33 0.000000
23 44 33 0.000000
24 44 33 0.000000
25 44 33 0.000000
26 44 33 0.000000
27 44 33 0.000000
28 44 33 0.000000
29 44 33 0.000000
30 44 33 0.000000
31 44 33 0.000000
32 44 33 0.000000
33 44 33 0.000000
34 44 33 0.000000
35 44 33 0.000000
36 44 33 0.000000
37 44 33 0.000000
38 44 33 0.000000
39 44 33 0.000000
40 44 33 0.000000
41 44 33 0.000000
42 44 33 0.000000
43 44 33 0.000000
44 44 33 0.000000
45 44 33 0.000000
46 44 33 0.000000
47 44 33 0.000000
48 44 33 0.000000
49 44 33 0.000000
50 44 33 0.000000
51 44 33 0.000000
52 44 33 0.000000
53 44 33 0.000000
54 44 33 0.000000
55 44 33 0.000000
56 44 33 0.000000
57 44 33 0.000000
58 44 33 0.000000
59 44 33 0.000000
0 45 33 0.000000
1 45 33 0.000000
2 45 33 0.000000
3 45 33 0.000000
4 45 33 0.000000
5 45 33 0.000000
6 45 33 0.000000
7 45 33 0.000000
8 45 33 0.000000
9 45 33 0.000000
10 45 33 0.000000
11 45 33 0.000000
12 45 33 0.000000
13 45 33 0.000000
14 45 33 0.000000
15 45 33 0.000000
16 45 33 0.000000
17 45 33 0.000000
18 45 33 0.000000
19 45 33 0.000000
20 45 33 0.000000
21 45 33 0.000000
22 45 33 0.000000
23 45 33 0.000000
24 45 33 0.000000
25 45 33 0.000000
26 45 33 0.000000
27 45 33 0.000000
28 45 33 0.000000
29 45 33 0.000000
30 45 33 0.000000
31 45 33 0.000000
32 45 33 0.000000
33 45 33 0.000000
34 45 33 0.000000
35 45 33 0.000000
36 45 33 0.000000
37 45 33 0.000000
38 45 33 0.000000
39 45 33 0.000000
40 45 33 0.000000
41 45 33 0.000000
42 45 33 0.000000
43 45 33 0.000000
44 45 33 0.000000
45 45 33 0.000000
46 45 33 0.000000
47 45 33 0.000000
48 45 33 0.000000
49 45 33 0.000000
50 45 33 0.000000
51 45 33 0.000000
52 45 33 0.000000
53 45 33 0.000000
54 45 33 0.000000
55 45 33 0.000000
56 45 33 0.000000
57 45 33 0.000000
58 45 33 0.000000
59 45 33 0.000000
0 46 33 0.000000
1 46 33 0.250000
2 46 33 0.250000
3 46 33 0.250000
4 46 33 0.250000
5 46 33 0.250000
6 46 33 0.250000
7 46 33 0.250000
8 46 33 0.250000
9 46 33 0.250000
10 46 33 0.250000
11 46 33 0.250000
12 46 33 0.250000
13 46 33 0.250000
14 46 33 0.000000
15 46 33 0.000000
16 46 33 0.244672
17 46 33 0.246844
18 46 33 0.249727
19 46 33 0.251613
20 46 33 0.253436
21 46 33 0.253410
22 46 33 0.256071
23 46 33 0.255017
24 46 33 0.255543
25 46 33 0.255090
26 46 33 0.255453
27 46 33 0.253983
28 46 33 0.253901
29 46 33 0.000000
30 46 33 0.000000
31 46 33 0.253766
32 46 33 0.253699
33 46 33 0.253774
34 46 33 0.253746
35 46 33 0.254269
36 46 33 0.254645
37 46 33 0.254467
38 46 33 0.252786
39 46 33 0.252012
40 46 33 0.251148
41 46 33 0.248630
42 46 33 0.246440
43 46 33 0.243900
44 46 33 0.000000
45 46 33 0.000000
46 46 33 0.239471
47 46 33 0.240495
48 46 33 0.238853
49 46 33 0.239774
50 46 33 0.238823
51 46 33 0.239870
52 46 33 0.239210
53 46 33 0.240276
54 46 33 0.239833
55 46 33 0.240796
56 46 33 0.240482
57 46 33 0.241310
58 46 33 0.241478
59 46 33 0.000000
0 47 33 0.000000
1 47 33 0.250000
2 47 33 0.250000
3 47 33 0.250000
4 47 33 0.250000
5 47 33 0.250000
6 47 33 0.250000
7 47 33 0.250000
8 47 33 0.250000
9 47 33 0.250000
10 47 33 0.250000
11 47 33 0.250000
12 47 33 0.250000
13 47 33 0.250000
14 47 33 0.000000
15 47 33 0.000000
16 47 33 0.245543
17 47 33 0.248594
18 47 33 0.250405
19 47 33 0.252393
20 47 33 0.254034
21 47 33 0.255346
22 47 33 0.255690
23 47 33 0.256317
24 47 33 0.256705
25 47 33 0.256202
26 47 33 0.256382
27 47 33 0.255464
28 47 33 0.253891
29 47 33 0.000000
30 47 33 0.000000
31 47 33 0.256350
32 47 33 0.257053
33 47 33 0.256721
34 47 33 0.257706
35 47 33 0.256677
36 47 33 0.257445
37 47 33 0.254861
38 47 33 0.256290
39 47 33 0.253087
40 47 33 0.252991
41 47 33 0.249553
42 47 33 0.248933
43 47 33 0.244826
44 47 33 0.000000
45 47 33 0.000000
46 47 33 0.243226
47 47 33 0.242321
48 47 33 0.241974
49 47 33 0.241743
50 47 33 0.241600
51 47 33 0.241478
52 47 33 0.241637
53 47 33 0.241585
54 47 33 0.241867
55 47 33 0.241829
56 47 33 0.242134
57 47 33 0.242310
58 47 33 0.242641
59 47 33 0.000000
0 48 33 0.000000
1 48 33 0.250000
2 48 33 0.250000
3 48 33 0.250000
4 48 33 0.250000
5 48 33 0.250000
6 48 33 0.250000
7 48 33 0.250000
8 48 33 0.250000
9 48 33 0.250000
10 48 33 0.250000
11 48 33 0.250000
12 48 33 0.250000
13 48 33 0.250000
14 48 33 0.000000
15 48 33 0.000000
16 48 33 0.245421
17 48 33 0.248404
18 48 33 0.251141
19 48 33 0.252690
20 48 33 0.254556
21 48 33 0.255139
22 48 33 0.257144
23 48 33 0.256943
24 48 33 0.257657
25 48 33 0.257329
26 48 33 0.257364
27 48 33 0.256030
28 48 33 0.254875
29 48 33 0.000000
30 48 33 0.000000
31 48 33 0.258734
32 48 33 0.258978
33 48 33 0.259551
34 48 33 0.259161
35 48 33 0.259312
36 48 33 0.258066
37 48 33 0.258020
38 48 33 0.255845
39 48 33 0.254834
40 48 33 0.253090
41 48 33 0.251151
42 48 33 0.248510
43 48 33 0.245221
44 48 33 0.000000
45 48 33 0.000000
46 48 33 0.244023
47 48 33 0.244090
48 48 33 0.242771
49 48 33 0.242981
50 48 33 0.242112
51 48 33 0.242506
52 48 33 0.241903
53 48 33 0.242379
54 48 33 0.241956
55 48 33 0.242432
56 48 33 0.242210
57 48 33 0.242719
58 48 33 0.242585
59 48 33 0.000000
0 49 33 0.000000
1 49 33 0.250000
2 49 33 0.250000
3 49 33 0.250000
4 49 33 0.250000
5 49 33 0.250000
6 49 33 0.250000
7 49 33 0.250000
8 49 33 0.250000
9 49 33 0.250000
10 49 33 0.250000
11 49 33 0.250000
12 49 33 0.250000
13 49 33 0.250000
14 49 33 0.000000
15 49 33 0.000000
16 49 33 0.246008
17 49 33 0.248037
18 49 33 0.250612
19 49 33 0.252451
20 49 33 0.254058
21 49 33 0.255386
22 49 33 0.256055
23 49 33 0.256973
24 49 33 0.257261
25 49 33 0.257099
26 49 33 0.256731
27 49 33 0.255888
28 49 33 0.254298
29 49 33 0.000000
30 49 33 0.000000
31 49 33 0.258752
32 49 33 0.259661
33 49 33 0.259467
34 49 33 0.260038
35 49 33 0.258900
36 49 33 0.259092
37 49 33 0.256997
38 49 33 0.256989
39 49 33 0.254391
40 49 33 0.253516
41 49 33 0.250591
42 49 33 0.248583
43 49 33 0.245698
44 49 33 0.000000
45 49 33 0.000000
46 49 33 0.245578
47 49 33 0.245029
48 49 33 0.244420
49 49 33 0.243848
50 49 33 0.243662
51 49 33 0.243330
52 49 33 0.243309
53 49 33 0.243057
54 49 33 0.243159
55 49 33 0.243005
56 49 33 0.243165
57 49 33 0.243077
58 49 33 0.243365
59 49 33 0.000000
0 50 33 0.000000
1 50 33 0.250000
2 50 33 0.250000
3 50 33 0.250000
4 50 33 0.250000
5 50 33 0.250000
6 50 33 0.250000
7 50 33 0.250000
8 50 33 0.250000
9 50 33 0.250000
10 50 33 0.250000
11 50 33 0.250000
12 50 33 0.250000
13 50 33 0.250000
14 50 33 0.000000
15 50 33 0.000000
16 50 33 0.246015
17 50 33 0.248253
18 50 33 0.250412
19 50 33 0.252123
20 50 33 0.253892
21 50 33 0.254691
22 50 33 0.256282
23 50 33 0.256353
24 50 33 0.257033
25 50 33 0.256741
26 50 33 0.256657
27 50 33 0.255512
28 50 33 0.254608
29 50 33 0.000000
30 50 33 0.000000
31 50 33 0.259525
32 50 33 0.259518
33 50 33 0.260274
34 50 33 0.259700
35 50 33 0.259785
36 50 33 0.258437
37 50 33 0.258273
38 50 33 0.256033
39 50 33 0.255132
40 50 33 0.252949
41 50 33 0.251037
42 50 33 0.248563
43 50 33 0.246156
44 50 33 0.000000
45 50 33 0.000000
46 50 33 0.246462
47 50 33 0.246254
48 50 33 0.245249
49 50 33 0.245142
50 50 33 0.244326
51 50 33 0.244447
52 50 33 0.243851
53 50 33 0.244035
54 50 33 0.243584
55 50 33 0.243796
56 50 33 0.243429
57 50 33 0.243740
58 50 33 0.243604
59 50 33 0.000000
0 51 33 0.000000
1 51 33 0.250000
2 51 33 0.250000
3 51 33 0.250000
4 51 33 0.250000
5 51 33 0.250000
6 51 33 0.250000
7 51 33 0.250000
8 51 33 0.250000
9 51 33 0.250000
10 51 33 0.250000
11 51 33 0.250000
12 51 33 0.250000
13 51 33 0.250000
14 51 33 0.000000
15 51 33 0.000000
16 51 33 0.246488
17 51 33 0.247964
18 51 33 0.249926
19 51 33 0.251623
20 51 33 0.253078
21 51 33 0.254555
22 51 33 0.255117
23 51 33 0.256204
24 51 33 0.256258
25 51 33 0.256425
26 51 33 0.255866
27 51 33 0.255369
28 51 33 0.254041
29 51 33 0.000000
30 51 33 0.000000
31 51 33 0.259011
32 51 33 0.259761
33 51 33 0.259387
34 51 33 0.259974
35 51 33 0.258816
36 51 33 0.258817
37 51 33 0.256849
38 51 33 0.256441
39 51 33 0.254128
40 51 33 0.252823
41 51 33 0.250363
42 51 33 0.248565
43 51 33 0.246452
44 51 33 0.000000
45 51 33 0.000000
46 51 33 0.247223
47 51 33 0.246691
48 51 33 0.246072
49 51 33 0.245594
50 51 33 0.245220
51 51 33 0.244808
52 51 33 0.244623
53 51 33 0.244332
54 51 33 0.244246
55 51 33 0.243993
56 51 33 0.244011
57 51 33 0.243905
58 51 33 0.244136
59 51 33 0.000000
0 52 33 0.000000
1 52 33 0.250000
2 52 33 0.250000
3 52 33 0.250000
4 52 33 0.250000
5 52 33 0.250000
6 52 33 0.250000
7 52 33 0.250000
8 52 33 0.250000
9 52 33 0.250000
10 52 33 0.250000
11 52 33 0.250000
12 52 33 0.250000
13 52 33 0.250000
14 52 33 0.000000
15 52 33 0.000000
16 52 33 0.246417
17 52 33 0.248057
18 52 33 0.249644
19 52 33 0.251162
20 52 33 0.252698
21 52 33 0.253636
22 52 33 0.255056
23 52 33 0.255245
24 52 33 0.255972
25 52 33 0.255700
26 52 33 0.255771
27 52 33 0.254803
28 52 33 0.254220
29 52 33 0.000000
30 52 33 0.000000
31 52 33 0.259341
32 52 33 0.259094
33 52 33 0.259739
34 52 33 0.258996
35 52 33 0.259107
36 52 33 0.257676
37 52 33 0.257321
38 52 33 0.255248
39 52 33 0.254204
40 52 33 0.252104
41 52 33 0.250474
42 52 33 0.248432
43 52 33 0.246685
44 52 33 0.000000
45 52 33 0.000000
46 52 33 0.247730
47 52 33 0.247368
48 52 33 0.246574
49 52 33 0.246290
50 52 33 0.245648
51 52 33 0.245505
52 52 33 0.244932
53 52 33 0.244909
54 52 33 0.244453
55 52 33 0.244503
56 52 33 0.244161
57 52 33 0.244379
58 52 33 0.244301
59 52 33 0.000000
0 53 33 0.000000
1 53 33 0.250000
2 53 33 0.250000
3 53 33 0.250000
4 53 33 0.250000
5 53 33 0.250000
6 53 33 0.250000
7 53 33 0.250000
8 53 33 0.250000
9 53 33 0.250000
10 53 33 0.250000
11 53 33 0.250000
12 53 33 0.250000
13 53 33 0.250000
14 53 33 0.000000
15 53 33 0.000000
16 53 33 0.246821
17 53 33 0.247813
18 53 33 0.249342
19 53 33 0.250727
20 53 33 0.252000
21 53 33 0.253325
22 53 33 0.253974
23 53 33 0.255008
24 53 33 0.255097
25 53 33 0.255430
26 53 33 0.254974
27 53 33 0.254723
28 53 33 0.253694
29 53 33 0.000000
30 53 33 0.000000
31 53 33 0.258597
32 53 33 0.259177
33 53 33 0.258732
34 53 33 0.259037
35 53 33 0.257927
36 53 33 0.257732
37 53 33 0.255972
38 53 33 0.255245
39 53 33 0.253245
40 53 33 0.251927
41 53 33 0.249954
42 53 33 0.248399
43 53 33 0.246903
44 53 33 0.000000
45 53 33 0.000000
46 53 33 0.248206
47 53 33 0.247678
48 53 33 0.247113
49 53 33 0.246595
50 53 33 0.246223
51 53 33 0.245772
52 53 33 0.245491
53 53 33 0.245072
54 53 33 0.244930
55 53 33 0.244621
56 53 33 0.244606
57 53 33 0.244494
58 53 33 0.244731
59 53 33 0.000000
0 54 33 0.000000
1 54 33 0.250000
2 54 33 0.250000
3 54 33 0.250000
4 54 33 0.250000
5 54 33 0.250000
6 54 33 0.250000
7 54 33 0.250000
8 54 33 0.250000
9 54 33 0.250000
10 54 33 0.250000
11 54 33 0.250000
12 54 33 0.250000
13 54 33 0.250000
14 54 33 0.000000
15 54 33 0.000000
16 54 33 0.246726
17 54 33 0.247931
18 54 33 0.249058
19 54 33 0.250353
20 54 33 0.251615
21 54 33 0.252547
22 54 33 0.253753
23 54 33 0.254091
24 54 33 0.254823
25 54 33 0.254679
26 54 33 0.254862
27 54 33 0.254142
28 54 33 0.253785
29 54 33 0.000000
30 54 33 0.000000
31 54 33 0.258657
32 54 33 0.258333
33 54 33 0.258790
34 54 33 0.257988
35 54 33 0.257936
36 54 33 0.256546
37 54 33 0.256024
38 54 33 0.254190
39 54 33 0.253120
40 54 33 0.251297
41 54 33 0.249907
42 54 33 0.248297
43 54 33 0.247033
44 54 33 0.000000
45 54 33 0.000000
46 54 33 0.248530
47 54 33 0.248141
48 54 33 0.247494
49 54 33 0.247133
50 54 33 0.246552
51 54 33 0.246288
52 54 33 0.245748
53 54 33 0.245573
54 54 33 0.245096
55 54 33 0.245059
56 54 33 0.244737
57 54 33 0.244911
58 54 33 0.244881
59 54 33 0.000000
0 55 33 0.000000
1 55 33 0.250000
2 55 33 0.250000
3 55 33 0.250000
4 55 33 0.250000
5 55 33 0.250000
6 55 33 0.250000
7 55 33 0.250000
8 55 33 0.250000
9 55 33 0.250000
10 55 33 0.250000
11 55 33 0.250000
12 55 33 0.250000
13 55 33 0.250000
14 55 33 0.000000
15 55 33 0.000000
16 55 33 0.247081
17 55 33 0.247725
18 55 33 0.248909
19 55 33 0.249986
20 55 33 0.251102
21 55 33 0.252229
22 55 33 0.252892
23 55 33 0.253826
24 55 33 0.254009
25 55 33 0.254440
26 55 33 0.254131
27 55 33 0.254055
28 55 33 0.253279
29 55 33 0.000000
30 55 33 0.000000
31 55 33 0.257747
32 55 33 0.258200
33 55 33 0.257721
34 55 33 0.257845
35 55 33 0.256757
36 55 33 0.256388
37 55 33 0.254831
38 55 33 0.254024
39 55 33 0.252313
40 55 33 0.251095
41 55 33 0.249504
42 55 33 0.248260
43 55 33 0.247202
44 55 33 0.000000
45 55 33 0.000000
46 55 33 0.248877
